0.0000e+00 0.0000e+00 
1.8000e+01 1.9426e-01 
3.6000e+01 3.5079e-01 
5.4000e+01 4.7691e-01 
7.2000e+01 5.7853e-01 
9.0000e+01 6.6040e-01 
1.0800e+02 7.2638e-01 
1.2600e+02 7.7953e-01 
1.4400e+02 8.2236e-01 
1.6200e+02 8.5687e-01 
1.8000e+02 8.8467e-01 
1.9800e+02 9.0708e-01 
2.1600e+02 9.2513e-01 
2.3400e+02 9.3967e-01 
2.5200e+02 9.5139e-01 
2.7000e+02 9.6084e-01 
2.8800e+02 9.6844e-01 
3.0600e+02 9.7457e-01 
3.2400e+02 9.7951e-01 
3.4200e+02 9.8349e-01 
3.6000e+02 9.8670e-01 
3.7800e+02 9.8928e-01 
3.9600e+02 9.9137e-01 
4.1400e+02 9.9304e-01 
4.3200e+02 9.9439e-01 
4.5000e+02 9.9548e-01 
4.6800e+02 9.9636e-01 
4.8600e+02 9.9707e-01 
5.0400e+02 9.9764e-01 
5.2200e+02 9.9810e-01 
5.4000e+02 9.9847e-01 
5.5800e+02 9.9876e-01 
5.7600e+02 9.9900e-01 
5.9400e+02 9.9920e-01 
6.1200e+02 9.9935e-01 
6.3000e+02 9.9948e-01 
6.4800e+02 9.9958e-01 
6.6600e+02 9.9966e-01 
6.8400e+02 9.9973e-01 
7.0200e+02 9.9978e-01 
7.2000e+02 9.9982e-01 
7.3800e+02 9.9986e-01 
7.5600e+02 9.9989e-01 
7.7400e+02 9.9991e-01 
7.9200e+02 9.9993e-01 
8.1000e+02 9.9994e-01 
8.2800e+02 9.9995e-01 
8.4600e+02 9.9996e-01 
8.6400e+02 9.9997e-01 
8.8200e+02 9.9997e-01 
9.0000e+02 9.9998e-01 
9.1800e+02 9.9998e-01 
9.3600e+02 9.9999e-01 
9.5400e+02 9.9999e-01 
9.7200e+02 9.9999e-01 
9.9000e+02 9.9999e-01 
1.0080e+03 9.9999e-01 
1.0260e+03 1.0000e+00 
1.0440e+03 1.0000e+00 
1.0620e+03 1.0000e+00 
1.0800e+03 1.0000e+00 
1.0980e+03 1.0000e+00 
1.1160e+03 1.0000e+00 
1.1340e+03 1.0000e+00 
1.1520e+03 1.0000e+00 
1.1700e+03 1.0000e+00 
1.1880e+03 1.0000e+00 
1.2060e+03 1.0000e+00 
1.2240e+03 1.0000e+00 
1.2420e+03 1.0000e+00 
1.2600e+03 1.0000e+00 
1.2780e+03 1.0000e+00 
1.2960e+03 1.0000e+00 
1.3140e+03 1.0000e+00 
1.3320e+03 1.0000e+00 
1.3500e+03 1.0000e+00 
1.3680e+03 1.0000e+00 
1.3860e+03 1.0000e+00 
1.4040e+03 1.0000e+00 
1.4220e+03 1.0000e+00 
1.4400e+03 1.0000e+00 
1.4580e+03 1.0000e+00 
1.4760e+03 1.0000e+00 
1.4940e+03 1.0000e+00 
1.5120e+03 1.0000e+00 
1.5300e+03 1.0000e+00 
1.5480e+03 1.0000e+00 
1.5660e+03 1.0000e+00 
1.5840e+03 1.0000e+00 
1.6020e+03 1.0000e+00 
1.6200e+03 1.0000e+00 
1.6380e+03 1.0000e+00 
1.6560e+03 1.0000e+00 
1.6740e+03 1.0000e+00 
1.6920e+03 1.0000e+00 
1.7100e+03 1.0000e+00 
1.7280e+03 1.0000e+00 
1.7460e+03 1.0000e+00 
1.7640e+03 1.0000e+00 
1.7820e+03 1.0000e+00 
1.8000e+03 1.0000e+00
